Element, g_debug
6060,  33229.33594
6061,  1763.93994
6062,  1918.0979
6063,  17594.49219
6064, -3166.32007
6065, -2122.54199
6066,  44952.21875
6067, -9784.79297
6068, -189.65988
6069,  64798.59766
6070, -19898.64844
6071,  4680.66895
6072,  24053.87695
6073,  1467.55762
6074, -2861.97559
6075,  28055.41406
6076, -3302.52881
6077, -3113.16528
6078,  19677.05664
6079,  1009.04419
6080, -3507.50366
6081,  53525.70703
6082, -18588.8418
6083,  1876.47473
6084,  27659.28516
6085, -4837.86572
6086, -4693.18506
6087,  41411.74219
6088, -3946.88525
6089, -6450.82764
6090,  26929.43555
6091, -3685.84619
6092, -3661.96338
6093,  19893.55078
6094, -527.25183
6095, -4147.2041
6096,  8803.20703
6097,  677.30933
6098, -1595.48474
6099,  17620.36914
6100, -2169.677
6101, -1748.09106
6102,  11922.01758
6103, -76.00677
6104, -4463.90137
6105,  9106.60156
6106,  549.9165
6107,  322.93344
6108,  14202.45703
6109, -6030.05176
6110, -1857.56543
6111,  23052.12695
6112, -6351.54346
6113,  3853.33325
6114,  22472.01758
6115, -6075.53418
6116, -1262.34509
6117,  20822.20117
6118, -7021.2168
6119,  23.11572
6120,  27824.78906
6121, -8581.99805
6122, -393.32019
6123,  21643.15234
6124, -6868.05859
6125,  20.49311
6126,  25909.07422
6127, -1295.11084
6128, -3621.61206
6129,  26041.7168
6130,  586.05933
6131, -5874.24023
6132,  19455.75781
6133, -979.93164
6134, -5810.36719
6135,  22588.42969
6136, -7450.79639
6137, -299.89319
6138,  22757.00
6139, -2155.85889
6140, -2339.47754
6141,  9418.06543
6142, -4018.23022
6143,  45.09798
6144,  35794.84375
6145, -4050.05225
6146, -5818.32324
6147,  23315.53516
6148,  3764.64136
6149, -3768.61011
6150,  14805.44727
6151, -2940.66162
6152, -132.05835
6153,  30547.73633
6154,  1624.30884
6155, -6474.33301
6156,  38336.33984
6157, -12127.68945
6158,  1631.59802
6159,  29394.73438
6160, -6291.34473
6161, -5623.51367
6162,  13284.23633
6163, -2859.90918
6164, -2222.81372
6165,  12728.61328
6166, -3931.53979
6167, -942.02985
6168,  34068.89453
6169, -8772.98438
6170, -1977.94348
6171,  35347.42188
6172, -3090.92627
6173, -4871.16113
6174,  25157.52734
6175, -4422.3042
6176, -843.88232
6177,  26417.875
6178, -8737.90332
6179, -1316.06262
6180,  10551.30469
6181, -2371.87793
6182, -441.88174
6183,  25027.625
6184, -2089.1377
6185, -47.19939
6186,  14386.05078
6187, -5970.15967
6188, -835.03223
6189,  13689.96289
6190, -293.37384
6191, -1896.00354
6192,  22765.50
6193, -1030.75293
6194, -1594.59167
6195,  42940.76172
6196, -10110.01367
6197,  5888.96045
6198,  18848.38281
6199, -5957.05078
6200,  2084.90137
6201,  15735.80273
6202, -3457.625
6203, -989.97986
6204,  17345.0918
6205, -7405.68164
6206, -237.65401
6207,  43703.82422
6208, -11164.47168
6209,  6932.23779
6210,  13715.61816
6211, -4002.92432
6212,  412.30701
6213,  6815.56445
6214, -883.55023
6215, -484.54483
6216,  28176.06445
6217,  3029.71802
6218, -1119.18018
6219,  7425.69922
6220, -1832.55872
6221,  1077.57056
6222,  11178.78711
6223, -3236.30566
6224, -97.34296
6225,  61637.125
6226, -15853.64844
6227,  8987.6748
6228,  22241.70313
6229, -2542.83765
6230,  946.55652
6231,  28881.47461
6232, -5093.83936
6233, -1421.25659
6234,  52270.26563
6235,  67.8158
6236, -2743.23706
6237,  4442.17627
6238,  596.36523
6239, -1511.12427
6240,  29018.22656
6241, -2142.65845
6242, -4047.29321
6243,  10153.0498
6244,  1769.79932
6245, -1092.43994
6246,  39082.3125
6247, -9586.76172
6248, -1826.99133
6249,  70673.45313
6250, -26206.58594
6251,  4238.74512
6252,  25707.54688
6253,  348.98499
6254, -1736.81274
6255,  91238.96875
6256, -25346.5293
6257,  1216.15991
6258,  31044.21484
6259, -1955.86755
6260, -2620.46558
6261,  21792.43945
6262, -7145.41455
6263, -129.04402
6264,  49394.75391
6265, -6870.24072
6266, -8688.01953
6267,  22862.5625
6268, -4873.49609
6269, -338.54749
6270,  32633.62891
6271, -4572.95557
6272, -3984.65698
6273,  36606.47266
6274,  312.42477
6275, -3721.59814
6276,  52110.28125
6277, -6139.62354
6278,  271.88028
6279,  37635.17969
6280, -14288.94727
6281,  1027.04736
6282,  70359.73438
6283, -5986.62549
6284, -2897.56592
6285,  15706.99805
6286, -4226.52832
6287, -3870.84375
6288,  57135.07813
6289, -14241.97266
6290,  3804.15918
6291,  45206.03125
6292, -6355.93701
6293, -800.14001
6294,  23835.69727
6295, -5711.60986
6296, -3623.7229
6297,  23630.4082
6298, -2955.47241
6299, -1651.73853
6300,  15559.22461
6301, -518.17932
6302, -2796.94922
6303,  40632.36328
6304, -14021.30859
6305,  5883.69189
6306,  29874.2168
6307, -10027.15625
6308,  4307.81689
6309,  15612.88379
6310, -3082.04272
6311, -2121.73999
6312,  28025.06445
6313, -7712.11865
6314,  1968.4707
6315,  12036.55273
6316, -1418.42224
6317, -1826.37537
6318,  19707.84766
6319, -2826.69946
6320, -3198.40796
6321,  11765.80078
6322, -2079.28809
6323,  988.06323
6324,  17962.58398
6325, -3274.6582
6326, -1121.65649
6327,  14038.95898
6328, -2835.91675
6329, -2494.00659
6330,  19976.94336
6331, -5464.57227
6332,  3444.28052
6333,  14316.57324
6334,  51.57138
6335, -3425.16748
6336,  24716.69336
6337, -6916.22363
6338, -500.47412
6339,  52700.35156
6340, -8880.52539
6341, -14698.06738
6342,  18000.18164
6343, -5368.22803
6344, -1455.71594
6345,  14643.85449
6346, -2545.80322
6347, -2136.67676
6348,  32321.19727
6349, -2673.04639
6350, -3035.8418
6351,  34288.71484
6352,  3365.03027
6353, -9818.55371
6354,  13244.47754
6355, -1546.54907
6356,  22.73098
6357,  14194.37402
6358, -2339.80054
6359,  86.57535
6360,  11739.00977
6361, -2168.06543
6362, -831.91235
6363,  9246.45313
6364, -1410.5304
6365, -573.99445
6366,  51101.52734
6367, -13487.32715
6368, -1755.91895
6369,  49105.41406
6370,  7137.63184
6371, -10204.41016
6372,  3262.00415
6373, -735.94977
6374, -530.00323
6375,  19334.41602
6376, -2604.81738
6377, -1611.90979
6378,  12211.48438
6379, -2457.28784
6380, -2641.80688
6381,  14689.80371
6382, -2751.39893
6383,  782.58252
6384,  15975.89648
6385, -2219.2959
6386,  2389.83716
6387,  12618.60547
6388, -2025.22632
6389,  366.91138
6390,  20844.17969
6391, -4233.6748
6392, -974.98383
6393,  66830.50
6394, -9897.98535
6395, -4664.2666
6396,  29236.6875
6397, -5471.80811
6398, -2134.85669
6399,  55721.59766
6400, -8371.27539
6401, -3338.09912
6402,  18481.03906
6403, -1470.38037
6404, -2969.62964
6405,  22874.07031
6406,  2885.24463
6407, -572.76196
6408,  52587.35938
6409, -1427.8418
6410,  2828.75806
6411,  38101.66016
6412, -3426.229
6413, -4273.73291
6414,  28071.0625
6415, -4001.05225
6416, -2947.05737
6417,  17932.91797
6418, -5989.37646
6419, -1168.39648
6420,  21973.37891
6421, -5923.09277
6422, -2392.375
6423,  30932.89844
6424, -1106.3855
6425, -6969.18066
6426,  13848.19922
6427, -1104.41443
6428, -1680.41211
6429,  3390.15698
6430, -551.17114
6431, -619.82471
6432,  31573.82813
6433, -2448.9082
6434,  1578.27649
6435,  21853.22266
6436, -3849.35522
6437,  272.44244
6438,  24073.25391
6439, -2464.15674
6440,  3407.96875
6441,  16345.82324
6442, -4214.23291
6443, -747.70129
6444,  17431.48438
6445,  4127.69141
6446, -5013.07275
6447,  9625.88574
6448, -1706.69116
6449,  846.41064
6450,  9802.27246
6451, -3167.93091
6452, -27.1692
6453,  6226.61328
6454, -1865.32727
6455, -622.96014
6456,  13033.04883
6457, -3732.73169
6458, -2146.76709
6459,  9338.92383
6460, -1959.82556
6461, -501.43585
6462,  11145.44336
6463, -2664.65479
6464, -1881.37927
6465,  8431.14746
6466, -1071.69495
6467, -656.25867
6468,  12277.63184
6469, -1413.81177
6470, -374.95056
6471,  17876.53125
6472, -1907.05872
6473, -5588.87158
6474,  6542.18555
6475, -950.7478
6476, -609.26959
6477,  30468.17188
6478, -4052.63574
6479, -3864.21924
6480,  15959.30762
6481, -2488.15869
6482, -1439.26514
6483,  11773.27051
6484, -4365.9751
6485, -1637.87585
6486,  22919.58398
6487, -8710.60352
6488, -526.17798
6489,  36619.98828
6490, -14320.25098
6491, -1705.57837
6492,  10407.13379
6493, -1307.13989
6494, -890.35278
6495,  8408.29883
6496, -1079.99854
6497, -1121.57263
6498,  19758.08203
6499, -2581.10962
6500, -2355.89551
6501,  10390.66992
6502, -2036.4845
6503, -731.38013
6504,  47978.30469
6505, -8317.7207
6506, -5197.24414
6507,  20048.04883
6508,  814.4422
6509, -4773.78662
6510,  18365.68164
6511, -4457.47314
6512, -1981.24219
6513,  15074.06543
6514, -2254.77954
6515, -2614.2627
6516,  19956.76172
6517, -7716.46045
6518, -131.63898
6519,  36821.50391
6520, -11373.64551
6521, -7123.64746
6522,  13254.52246
6523, -2869.4751
6524, -3525.8269
6525,  10423.75879
6526, -1991.50684
6527,  447.86926
6528,  32246.05273
6529, -2764.14893
6530, -4462.85742
6531,  21059.96289
6532, -8070.84912
6533, -1327.42676
6534,  15887.90039
6535, -3516.86597
6536, -975.50824
6537,  41594.20313
6538, -3941.09644
6539, -6296.12939
6540,  10184.32617
6541, -680.52155
6542, -3549.0437
6543,  9629.62207
6544,  19.25566
6545,  870.30371
6546,  7324.38135
6547, -1472.46753
6548, -833.34094
6549,  32546.30664
6550,  216.39346
6551, -6125.4209
6552,  53432.34766
6553,  4329.14746
6554, -11125.31055
6555,  6354.00
6556, -2044.87842
6557, -668.53101
6558,  6808.17236
6559, -2289.24268
6560,  620.24005
6561,  18268.54297
6562, -5986.41602
6563,  1797.40649
6564,  9406.37793
6565, -671.89532
6566, -2867.75439
6567,  21984.79297
6568, -4521.896
6569, -1006.79053
6570,  9541.84473
6571, -2429.32324
6572, -2219.427
6573,  15063.07422
6574, -3901.36646
6575, -2490.62744
6576,  10551.36035
6577, -2857.02441
6578,  678.27539
6579,  28256.90039
6580, -7646.22949
6581, -6640.74658
6582,  64528.91406
6583, -16132.3877
6584, -12374.54004
6585,  20437.43359
6586, -3837.01025
6587,  1719.5127
6588,  13188.28418
6589, -598.39276
6590, -3964.52979
6591,  8505.58691
6592, -2109.60522
6593,  670.13507
6594,  11607.58398
6595, -3112.62451
6596,  215.89218
6597,  11651.8584
6598, -2110.87549
6599, -2038.13477
6600,  6910.98877
6601, -1082.25781
6602,  25.01625
6603,  9367.44922
6604, -756.89624
6605, -2068.10962
6606,  23073.58008
6607, -8961.99609
6608, -6401.25537
6609,  11179.45215
6610, -4065.44751
6611, -489.61243
6612,  14375.81836
6613, -2467.06641
6614,  502.71335
6615,  18205.75
6616, -4203.30078
6617, -4630.71387
6618,  34374.17969
6619, -11017.84375
6620, -9252.18555
6621,  22966.59766
6622, -3862.25928
6623, -2714.31665
6624,  8606.76172
6625, -608.07471
6626, -323.33527
6627,  32137.86133
6628, -4816.78027
6629, -1614.61475
6630,  4406.45703
6631, -511.0448
6632, -359.77109
6633,  9778.1875
6634,  1267.13196
6635, -892.80865
6636,  27373.88867
6637, -5552.23877
6638, -30.07684
6639,  18902.05273
6640, -6176.97559
6641,  2295.13745
6642,  18682.99023
6643, -38.19714
6644, -4955.69873
6645,  52765.58203
6646, -13681.88379
6647, -2741.20703
6648,  16322.56152
6649, -6386.53711
6650,  2708.65234
6651,  6829.35938
6652, -1329.86707
6653, -577.86713
6654,  17343.89453
6655, -4150.39746
6656, -4500.25
6657,  2065.56982
6658, -480.31339
6659, -394.85767
6660,  10126.94727
6661, -943.24323
6662, -428.50882
6663,  11431.66016
6664, -4969.21045
6665,  143.27095
6666,  12498.85352
6667, -4201.62793
6668, -1376.39783
6669,  12590.66895
6670, -669.16333
6671, -1185.65173
6672,  9453.3916
6673, -2443.62988
6674, -1055.31824
6675,  19777.78906
6676, -3447.66187
6677, -1218.44446
6678,  5841.36084
6679, -1189.2019
6680, -554.31915
6681,  50177.37109
6682, -10029.5332
6683,  2760.40674
6684,  6647.51904
6685, -370.25699
6686, -1358.91492
6687,  26881.08594
6688, -3161.29395
6689, -2588.48535
6690,  12310.18848
6691, -239.37088
6692, -993.13049
6693,  6978.52734
6694, -1619.11865
6695, -237.21275
6696,  26871.48633
6697,  1676.97388
6698, -6556.62891
6699,  21941.24219
6700, -7233.24023
6701, -8.28298
6702,  30043.57617
6703,  2396.17773
6704, -8704.64258
6705,  19344.85547
6706, -3301.9624
6707, -5585.62646
6708,  47670.08594
6709, -8820.61133
6710, -10272.52344
6711,  23316.91797
6712, -3486.94507
6713, -2377.52026
6714,  78237.44531
6715, -10592.65137
6716, -3006.19897
6717,  8902.78027
6718, -721.36682
6719, -547.43811
6720,  16122.91016
6721, -1660.09827
6722, -1709.85266
6723,  17315.89844
6724, -3033.67285
6725, -1756.27942
6726,  30279.53906
6727, -7634.12695
6728, -3229.46826
6729,  34392.59766
6730, -9715.69922
6731,  824.67389
6732,  31480.09961
6733, -12310.14063
6734, -2552.8125
6735,  14600.01074
6736, -3954.34351
6737, -3292.96997
6738,  18014.88672
6739, -6659.22217
6740,  458.11786
6741,  4616.10156
6742,  38.2584
6743, -618.96783
6744,  32655.85547
6745, -6183.84814
6746, -4910.13721
6747,  45212.47266
6748, -6010.64404
6749, -8895.78613
6750,  20981.67188
6751, -4335.59766
6752, -2027.38379
6753,  22950.1582
6754, -4083.67871
6755, -4186.92871
6756,  26575.21484
6757, -1423.44666
6758, -5659.50342
6759,  34690.44922
6760,  3042.90039
6761, -9102.74414
6762,  8251.22363
6763, -148.08624
6764, -611.99756
6765,  19126.84961
6766, -3623.12964
6767,  1135.99121
6768,  12483.68262
6769, -2514.50977
6770, -267.34375
6771,  18817.33008
6772, -5876.19336
6773, -1045.70508
6774,  37975.33203
6775, -1522.25928
6776, -3737.73682
6777,  20151.87891
6778, -6507.58252
6779,  2385.85205
6780,  34950.66406
6781, -4550.33301
6782, -6213.63037
6783,  9225.47656
6784, -1198.02271
6785, -1037.37939
6786,  14638.88672
6787,  900.81921
6788, -408.73474
6789,  9084.32715
6790, -1985.63062
6791, -1037.18738
6792,  36424.91406
6793, -5387.75928
6794,  653.91443
6795,  14998.91602
6796, -3821.02563
6797,  1720.7323
6798,  27127.96094
6799, -4229.59326
6800, -1418.62012
6801,  3826.67432
6802, -614.45642
6803,  163.07324
6804,  15360.36133
6805, -6953.50879
6806,  1089.72461
6807,  15826.18359
6808, -3699.63647
6809, -781.91913
6810,  16032.96777
6811, -2813.67871
6812, -3024.08911
6813,  29192.66016
6814, -10328.42383
6815, -2193.62817
6816,  35095.00
6817, -10976.12012
6818, -3214.17114
6819,  16700.12109
6820, -4067.98926
6821,  189.09335
6822,  23243.32422
6823, -2766.63696
6824, -529.3562
6825,  16119.71484
6826, -4878.51172
6827,  1590.91052
6828,  25403.70313
6829, -7491.98584
6830, -5708.16357
6831,  39228.79688
6832, -11501.99805
6833,  663.00781
6834,  19615.99609
6835, -2575.70825
6836, -2981.35571
6837,  14358.8916
6838, -5293.82275
6839, -2981.3208
6840,  39327.32813
6841, -248.97073
6842, -6265.77881
6843,  10659.68848
6844, -2752.0166
6845, -536.41876
6846,  17274.86328
6847, -1033.22595
6848, -1315.88428
6849,  16956.5293
6850, -5137.55908
6851,  122.22244
6852,  31278.76953
6853, -6460.90771
6854, -6355.88281
6855,  12513.67285
6856, -2023.07153
6857,  1969.16064
6858,  18507.9082
6859, -1762.7937
6860, -5135.83789
6861,  15355.99219
6862, -5656.18994
6863, -873.13776
6864,  27306.51758
6865, -1400.48792
6866, -2114.57715
6867,  19925.86523
6868, -3686.07227
6869, -56.19552
6870,  66410.5625
6871, -6526.25977
6872, -5571.91846
6873,  43454.68359
6874, -11683.10352
6875, -277.36426
6876,  29206.67773
6877, -9629.41895
6878, -987.1427
6879,  19744.80469
6880, -5486.36035
6881,  124.0394
6882,  22357.29297
6883, -2876.61108
6884, -2317.39819
6885,  15769.92676
6886, -3099.74707
6887, -2634.83862
6888,  31318.44336
6889,  5352.00684
6890, -7739.22412
6891,  52179.17969
6892,  2655.52075
6893, -8673.52051
6894,  33019.8125
6895, -4320.63428
6896, -797.62231
6897,  18388.24609
6898, -4640.95459
6899, -710.37073
6900,  24849.27344
6901, -8748.27051
6902,  7861.46484
6903,  109728.46875
6904, -30477.81836
6905, -11817.23828
6906,  34741.44531
6907, -5149.72852
6908, -330.04404
6909,  29787.70117
6910, -10411.00879
6911,  1204.74463
6912,  11490.37988
6913, -4551.05029
6914,  981.27808
6915,  28899.38867
6916, -7837.60791
6917,  2137.18213
6918,  9684.20703
6919, -2148.79395
6920, -2269.07031
6921,  24805.67773
6922, -10350.43359
6923, -1457.75977
6924,  35785.54688
6925, -8056.10791
6926, -6457.40527
6927,  41246.37109
6928, -1754.1366
6929, -9218.67969
6930,  23026.47461
6931, -3413.58813
6932, -2496.26172
6933,  20479.13672
6934, -2494.63647
6935, -3292.64185
6936,  15165.95508
6937, -1723.3678
6938, -1402.7428
6939,  39022.875
6940, -12262.18359
6941,  1862.46167
6942,  18350.72852
6943, -4531.50879
6944,  604.6759
6945,  18017.79688
6946, -3679.05005
6947, -4373.16895
6948,  17047.28516
6949, -5879.93457
6950, -1205.33325
6951,  3399.68115
6952, -1151.38049
6953, -358.48581
6954,  34679.60938
6955, -8502.96582
6956, -981.99933
6957,  16633.36719
6958, -3573.70898
6959, -1446.41223
6960,  18152.31445
6961, -2539.51123
6962, -6782.73145
6963,  36743.10938
6964, -4825.51953
6965, -4654.16992
6966,  13782.33203
6967, -2674.62598
6968, -1597.95679
6969,  23119.32617
6970, -578.34106
6971, -2530.16675
6972,  20511.69922
6973, -1966.55054
6974, -1059.87451
6975,  8173.29395
6976,  371.02838
6977, -532.95471
6978,  14653.00977
6979, -2886.70068
6980, -1384.22729
6981,  10759.41895
6982, -1811.81079
6983, -1789.92603
6984,  28739.51758
6985, -6671.30566
6986, -238.84705
6987,  16134.56152
6988, -3283.37329
6989, -2193.02661
6990,  13498.02832
6991, -2911.54517
6992, -2557.89087
6993,  44129.84766
6994, -3722.97437
6995, -8316.56445
6996,  4728.0498
6997, -668.16962
6998, -904.61963
6999,  20699.0957
7000, -7285.56738
7001,  748.74146
7002,  44762.29297
7003, -342.50381
7004, -4979.64014
7005,  21157.06055
7006, -5610.20605
7007,  1369.97266
7008,  8675.89063
7009, -1516.42273
7010, -1489.22791
7011,  56966.48438
7012, -14837.3623
7013, -2273.04443
7014,  17085.73242
7015, -58.51059
7016, -1809.33582
7017,  14029.78516
7018, -1544.17224
7019, -1341.77551
7020,  9912.74414
7021,  106.15993
7022, -1388.09961
7023,  20792.26758
7024, -8160.72461
7025,  3285.60107
7026,  10700.02539
7027, -1020.98462
7028, -866.73505
7029,  29916.41211
7030, -4130.7832
7031, -4794.04102
7032,  14560.9541
7033, -4359.62451
7034, -1938.02856
7035,  8413.00684
7036, -2265.09229
7037,  2090.52295
7038,  13700.3623
7039, -404.44922
7040, -1979.98303
7041,  32694.6875
7042, -7902.13867
7043, -7590.16455
7044,  20154.38086
7045, -3020.08911
7046, -7191.58789
7047,  15885.81152
7048, -3223.71509
7049, -1112.80603
7050,  6262.14648
7051, -659.07434
7052, -1618.96875
7053,  12966.73438
7054, -2350.72998
7055, -3520.05371
7056,  32993.33984
7057, -3675.05566
7058,  341.53403
7059,  5205.73438
7060, -1402.5686
7061, -146.02774
7062,  4016.38647
7063, -1045.15308
7064,  673.86169
7065,  6661.2915
7066, -202.21881
7067,  470.0386
7068,  6469.00537
7069, -918.05658
7070,  534.50299
7071,  7297.9541
7072,  930.92456
7073, -3149.60571
7074,  12843.01563
7075, -1015.15784
7076, -2955.15234
7077,  14121.2832
7078, -1865.10181
7079, -3469.08203
7080,  25424.44727
7081, -7631.90723
7082, -760.64636
7083,  19068.00195
7084, -3575.89648
7085, -4420.86475
7086,  4435.6123
7087, -1034.29883
7088, -1306.20264
7089,  18508.94336
7090, -6192.43457
7091, -4407.58154
7092,  5005.02197
7093, -705.30237
7094, -785.99408
7095,  6760.45508
7096,  224.74261
7097, -526.80334
7098,  8019.3623
7099, -2344.97656
7100, -1733.84949
7101,  22908.9043
7102, -2760.3103
7103, -911.70142
7104,  6340.30762
7105, -1393.12988
7106, -512.97638
7107,  10995.69531
7108, -2233.4375
7109, -1090.21265
7110,  9091.75195
7111, -3190.81006
7112, -2341.50
7113,  6528.7041
7114, -814.29883
7115, -1569.39294
7116,  23440.98828
7117, -8015.17773
7118, -214.75822
7119,  15169.55176
7120, -1583.9209
7121, -3564.08643
7122,  36948.91797
7123, -3194.6123
7124,  17.61711
7125,  27378.39063
7126, -3873.67212
7127, -5144.89697
7128,  26328.41016
7129, -1737.72876
7130, -1875.63257
7131,  33531.80859
7132, -414.37567
7133, -5114.37842
7134,  19652.30664
7135, -3771.52563
7136,  2295.90674
7137,  12513.74512
